airlineID,name,iata,icao,country,active
1646,Care Flight,1I,CFH,Australia,N
1647,Carga Aerea Dominicana,1I,CDM,Dominican Republic,N
1648,Carga Express Internacional,1I,EST,Mexico,N
1649,Cargo 360,GG,GGC,United States,N
1650,Cargo Express,1I,MCX,Mauritania,N
1651,Cargo Ivoire,1I,CRV,Ivory Coast,N
1652,Cargo Link (Caribbean),1I,CLM,Barbados,N
1653,Cargo Three,1I,CTW,Panama,N
1654,Cargoitalia,2G,CRG,Italy,N
1655,Cargojet Airways,W8,CJT,Canada,N
1656,Cargolux,CV,CLX,Luxembourg,N
1657,Cargoman,1I,CGM,Oman,N
1658,Carib Aviation,1I,DEL,Antigua and Barbuda,N
1659,Carib Express,1I,BCB,Barbados,N
1660,Caribair,1I,CBC,Dominican Republic,N
1661,Caribbean Air Cargo,1I,DCC,Barbados,N
1662,Caribbean Air Transport,1I,CLT,Netherlands,N
1663,Caribbean Airlines,BW,BWA,Trinidad and Tobago,Y
1664,Caribbean Airways,1I,IQQ,Barbados,N
1665,Caribbean Express,1I,TLC,United States,N
1666,Caribbean Star Airlines,8B,GFI,Antigua and Barbuda,N
1667,Caribintair,1I,CRT,Haiti,N
1668,Carill Aviation,1I,CVG,United Kingdom,N
1669,Carpatair,V3,KRP,Romania,Y
1670,Carranza,1I,CRR,Chile,N
1671,Carroll Air Service,1I,ULS,United States,N
1672,Casement Aviation,1I,CMT,United States,N
1673,Casino Airline,1I,CSO,United States,N
1674,Casper Air Service,1I,CSP,United States,N
1675,Caspian Airlines,RV,CPN,Iran,Y
1676,Castle Aviation,1I,CSJ,United States,N
1677,Cat Aviation,1I,CAZ,Switzerland,N
1678,Catalina Flying Boats,1I,CBT,United States,N
1679,Catex,1I,TEX,France,N
1680,Cathay Pacific,CX,CPA,Hong Kong SAR of China,Y
1681,Caverton Helicopters,1I,CJR,Nigeria,N
1682,Cayman Airways,KX,CAY,Cayman Islands,Y
1683,Cebu Pacific,5J,CEB,Philippines,Y
1684,Cecil Aviation,1I,CIL,United Kingdom,N
1685,Cega Aviation,1I,CEG,United Kingdom,N
1686,Celtic Airways,1I,CEC,United Kingdom,N
1687,Celtic West,1I,CWE,United Kingdom,N
1688,Centavia,7N,CNA,Serbia,N
1689,Cente D'Essais En Vol,1I,CEV,France,N
1690,Centennial Airlines,1I,CNL,United States,N
1691,Centennial Flight Centre,1I,CNS,Canada,N
1692,Center Vol,1I,CVO,Spain,N
1693,Center-South,1I,CTS,Russia,N
1694,Centrafrican Airlines,1I,CET,Central African Republic,N
1695,Central Air Express,1I,CAX,Democratic Republic of Congo,N
1696,Central Airlines,1I,CTL,United States,N
1697,Central Airways,1I,CNY,Sierra Leone,N
1698,Central American Airlines,1I,ACN,Nicaragua,N
1699,Central Aviation,1I,YOG,United States,N
1700,Central Connect Airlines,1I,CCG,Czech Republic,Y
1701,Central De Discos De Reynosa,1I,DRN,Mexico,N
1702,Central European Airlines,1I,CMA,Czech Republic,N
1703,Central Flying Service,1I,CHA,United States,N
1704,Central Mongolia Airways,1I,CEM,Mongolia,N
1705,Central Mountain Air,1I,GLR,Canada,N
1706,Central Queensland Aviation College,1I,CQC,Australia,N
1707,Central Skyport,1I,CSI,United States,N
1708,Centralwings,C0,CLW,Poland,Y
1709,Centre Airlines,1I,DTV,United States,N
1710,Centre of Applied Geodynamica,1I,CGS,Russia,N
1711,Centre-Avia,J7,CVC,Russia,N
1712,Centro De Helicopteros Corporativos,1I,CCV,Mexico,N
1713,Centro de Formacion Aeronautica de Canarias,1I,ACF,Spain,N
1714,Centurion Air Cargo,WE,CWC,United States,N
1715,Century Aviation,1I,URY,Mexico,N
1716,Century Aviation International,1I,HAI,Canada,N
1717,Certified Air Dispatch,1I,XAD,United States,N
1718,Cetraca Aviation Service,1I,CER,Democratic Republic of the Congo,N
1719,Chabahar Airlines,1I,IRU,Iran,N
1720,Chalair Aviation,1I,CLG,France,N
1721,Chalk's Ocean Airways,OP,CHK,United States,N
1722,Challenge Air Transport,1I,CLS,Germany,N
1723,Challenge Aviation,1I,CHS,Australia,N
1724,Challenge International Airlines,1I,OFF,United States,N
1725,AC Challenge Aero,1I,CHG,Ukraine,N
1726,Champagne Airlines,1I,CPH,France,N
1727,Champion Air,MG,CCP,United States,N
1728,Chanchangi Airlines,1I,NCH,Nigeria,N
1729,Changan Airlines,2Z,CGN,China,N
1730,Channel Island Aviation,1I,CHN,United States,N
1731,Chantilly Air,1I,WML,United States,N
1732,Chaparral Airlines,1I,CPL,United States,N
1733,Chari Aviation Services,S8,CSU,Chad,N
1734,Charlan Air Charter,1I,CAH,South Africa,N
1735,Charlie Hammonds Flying Service,1I,HMD,United States,N
1736,Charlotte Air National Guard,1I,CGD,United States,N
1737,Charter Air,1I,CHW,Austria,Y
1738,Chartright Air,1I,HRT,Canada,N
1739,Chautauqua Airlines,RP,CHQ,United States,Y
1740,Cheboksary Airenterprise JSC,1I,CBB,Russia,N
1741,Chemech Aviation,1I,CHM,Pakistan,N
1742,Cherline,1I,CHZ,Russia,N
1743,Chernomor-Avia,1I,CMK,Russia,N
1744,Cherokee Express,1I,CBM,United States,N
1745,Cherry Air,1I,CCY,United States,N
1746,Chesapeake Air Service,1I,CAB,United States,N
1747,Chevron U.S.A,1I,CVR,United States,N
1748,Cheyenne Airways,1I,CYA,United States,N
1749,Chicago Air,1I,CGO,United States,N
1750,Chicago Express,C8,WDY,United States,N
1751,Chief Rat Flight Services,1I,RAT,South Africa,N
1752,Chilchota Taxi Aereo,1I,CCH,Mexico,N
1753,Chilcotin Caribou Aviation,1I,DES,Canada,N
1754,Chilliwack Aviation,1I,CAD,Canada,N
1755,Chim-Nir Aviation,1I,ETN,Israel,N
1756,China Airlines,CI,CAL,Taiwan,Y
1757,China Cargo Airlines,CK,CKK,China,N
1758,China Eastern Airlines,MU,CES,China,Y
1759,China Express Airlines,1I,HXA,China,N
1760,China Flying Dragon Aviation,1I,CFA,China,N
1761,China General Aviation Corporation,1I,CTH,China,N
1762,China National Aviation Corporation,1I,CAG,China,N
1763,China Northern Airlines,CJ,CBF,China,N
1764,China Northwest Airlines,WH,CNW,China,N
1765,China Ocean Helicopter Corporation,1I,CHC,China,N
1766,China Postal Airlines,8Y,CYZ,China,N
1767,China Southern Airlines,CZ,CSN,China,Y
1768,China Southwest Airlines,1I,CXN,China,N
1769,China United Airlines,HR,CUA,China,Y
1770,China Xinhua Airlines,XO,CXH,China,N
1771,Yunnan Airlines,3Q,CYH,China,Y
1772,Chinguetti Airlines,1I,CGU,Mauritania,N
1773,Chipola Aviation,1I,CEP,United States,N
1774,Chippewa Air Commuter,1I,CPW,United States,N
1775,Chitaavia,X7,CHF,Russia,N
1776,Christman Air System,1I,CAS,United States,N
1777,Christophorus Flugrettungsverein,1I,OEC,Austria,N
1778,Chrome Air Services,1I,CHO,United States,N
1779,Church Aircraft,1I,CHU,United States,N
1780,Cielos Airlines,A2,CIU,Peru,N
1781,Cimber Air,QI,CIM,Denmark,Y
1782,Cirrus,1I,RRU,Chile,N
1783,Cirrus Air,1I,NTS,United States,N
1784,Cirrus Airlines,C9,RUS,Germany,Y
1785,Cirrus Middle East,1I,JTI,Lebanon,N
1786,Citationshares,1I,FIV,United States,N
1787,Citibank,1I,XCX,United States,N
1788,Citic General Aviation,1I,HZX,China,N
1789,City Airline,CF,SDR,Sweden,Y
1790,City Connexion Airlines,G3,CIX,Burundi,Y
1791,City of Bangor,1I,XBG,United States,N
1792,CityJet,WX,BCY,Ireland,Y
1793,Cityair (Chester) Limited,1I,CAQ,United Kingdom,N
1794,Cityfly,1I,CII,Italy,N
1795,BA CityFlyer,CJ,CFE,United Kingdom,Y
1796,Cityline Hungary,1I,CNB,Hungary,N
1797,Citylink Airlines,1I,HSR,United States,N
1798,Civair Airways,1I,CIW,South Africa,N
1799,Civil Air Patrol South Carolina Wing,1I,BKR,United States,N
1800,Civil Air Transport,CT,CAT,Taiwan,N
1801,Civil Aviation Authority,1I,CIA,Slovakia,N
1802,Civil Aviation Authority of New Zealand,1I,CIV,New Zealand,N
1803,Civil Aviation Inspectorate of the Czech Republic,1I,CBA,Czech Republic,N
1804,Claessens International Limited,1I,FMC,United Kingdom,N
1805,Clark Aviation,1I,CLK,United States,N
1806,Clasair,1I,CSF,United Kingdom,N
1807,Clay Lacy Aviation,1I,CLY,United States,N
1808,Click Airways,1I,CGK,Kyrgyzstan,Y
1809,Cloud 9 Air Charters,1I,CLZ,South Africa,N
1810,Clowes Estates Limited,1I,CLD,United Kingdom,N
1811,Club 328,1I,SDJ,United Kingdom,N
1812,Club Air,6P,ISG,Italy,N
1813,Coast Air,BX,CST,Norway,N
1815,Coastal Air Transport,1I,TCL,United States,N
1816,Coastal Airways,1I,CNG,United States,N
1817,Coastal Travels,1I,CSV,Tanzania,N
1818,Cohlmia Aviation,1I,CHL,United States,N
1819,Colaereos,1I,OLR,Ecuador,N
1820,Colemill Enterprises,1I,CLE,United States,N
1821,Colgan Air,9L,CJC,United States,Y
1822,Colibri Aviation,1I,CAE,Canada,N
1823,Colt International,1I,CCX,United States,N
1824,Columbia Airlines,1I,COL,Canada,N
1825,Columbia Helicopters,1I,WCO,United States,N
1826,Columbus Air Transport,1I,KLR,United States,N
1827,Colvin Aviation,1I,GHP,United States,N
1828,Comair,OH,COM,United States,Y
1829,Comair,MN,CAW,South Africa,Y
1830,Comed Group,1I,CDE,United Kingdom,N
1831,Comeravia,1I,CVV,Venezuela,N
1832,Comercial Aerea,1I,CRS,Mexico,N
1833,Comet Airlines,1I,CMG,Nigeria,N
1834,Comfort Air,1I,FYN,Germany,N
1835,Comlux Aviation,1I,CLA,Switzerland,N
1836,Commair Aviation,1I,CMH,United Kingdom,N
1837,Commandement Du Transport Aerien Militaire Francais,1I,CTM,France,N
1838,Commander Air Charter,1I,CML,Canada,N
1839,Commander Mexicana,1I,CRM,Mexico,N
1840,Commercial Aviation,1I,CMS,Canada,N
1841,Commodore Aviation,1I,GAR,Australia,N
1842,Commonwealth Jet Service,1I,CJS,United States,N
1843,CommutAir,C5,UCA,United States,Y
1844,Comores Airlines,KR,CWK,Comoros,Y
1845,Compagnia Generale Ripreseaeree,1I,CGR,Italy,N
1846,Compagnie Aerienne du Mali,1I,CMM,Mali,N
1847,Compagnie Mauritanienne Des Transports,1I,CPM,Mauritania,N
1848,Compagnie de Bauxites de Guinee,1I,GIC,Guinea,N
1849,Compania Aerea de Valencia,1I,AIF,Spain,N
1850,Compania Aerotecnicas Fotograficas,1I,ATF,Spain,N
1851,Compania Boliviana de Transporte Aereo Privado Aerosur,1I,ASU,ASUR,N
1852,Compania De Actividades Y Servicios De Aviacion,1I,LCT,Spain,N
1853,Compania Ejecutiva,1I,EJV,Mexico,N
1854,Compania Helicopteros Del Sureste,1I,HSE,Spain,N
1855,Compania Mexicana De Aeroplanos,1I,MDR,Mexico,N
1856,Compania Mexicargo,GJ,MXC,Mexico,N
1857,Compania Transportes Aereos Del Sur,1I,HSS,Spain,N
1858,Compania de Servicios Aereos Tavisa,1I,TAV,Spain,N
1859,Company Flight,1I,CYF,Denmark,N
1860,Compass Airlines,CP,CPZ,United States,Y
1861,Compass International Airways,1I,CPS,United Kingdom,N
1862,Compuflight Operations Service,1I,XCO,United States,N
1863,Compuserve Incorporated,1I,XCS,United States,N
1864,Conair Aviation,1I,CRC,Canada,N
1865,Concordavia,1I,COD,Ukraine,N
1866,Condor Aero Services,1I,CNR,United States,N
1867,Condor,1I,CIB,Germany,N
1868,Condor Flugdienst,DE,CFG,Germany,Y
1869,Confort Air,1I,COF,Canada,N
1870,Congo Air,1I,CAK,Bahamas,N
1871,Congressional Air,1I,CGA,United States,N
1872,Conifair Aviation,1I,ROY,Canada,N
1873,Connectair Charters,1I,BSN,Canada,N
1874,Conquest Airlines,1I,CAC,United States,N
1875,Conroe Aviation Services,1I,CXO,United States,N
1876,Consorcio Aviaxsa,6A,CHP,Mexico,Y
1877,Consorcio Helitec,1I,VCH,Venezuela,N
1878,Constanta Airline,1I,UZA,Ukraine,N
1879,Contact Air,C3,KIS,Germany,Y
1880,Contel ASC,1I,XCL,United States,N
1881,Continental Airlines,CO,COA,United States,Y
1882,Continental Airways,PC,PVV,Russia,N
1884,Continental Micronesia,CS,CMI,United States,Y
1885,Continental Oil,1I,CON,United States,N
1886,Conviasa,V0,VCV,Venezuela,Y
1887,Cook Inlet Aviation,1I,CKA,United States,N
1888,Cooper Aerial Surveys,1I,SVY,United Kingdom,N
1889,Copa Airlines,CM,CMP,Panama,Y
1890,Copenhagen Airtaxi,1I,CAT,Denmark,N
1891,Copper State Air Service,1I,COP,United States,N
1892,Copterline,1I,AAQ,Finland,Y
1893,Coptrade Air Transport,1I,CCW,Sudan,N
1894,Corendon Airlines,1I,CAI,Turkey,Y
1895,Coronado Aerolineas,1I,CRA,Colombia,N
1896,Corpac Canada,1I,CPB,Canada,N
1897,Corporacion Aereo Cencor,1I,CNC,Mexico,N
1898,Corporacion Aeroangeles,1I,CPG,Mexico,N
1899,Corporacion Paraguaya De Aeronautica,1I,CGY,Paraguay,N
1900,Corporate Air,1I,CPT,United States,N
1901,Corporate Air,1I,CPR,United States,N
1902,Corporate Aircraft Company,1I,CPO,United States,N
1903,Corporate Airlink,1I,COO,Canada,N
1904,Corporate Aviation Services,1I,CKE,United States,N
1905,Corporate Flight International,1I,VHT,United States,N
1906,Corporate Flight Management,1I,VTE,United States,N
1907,Corporate Jets,1I,CJI,United States,N
1908,Corsairfly,SS,CRL,France,Y
1909,Corse-Mediterranee,XK,CCM,France,Y
1910,Cosmic Air,F5,COZ,Nepal,N
1911,Cougar Helicopters,1I,CHI,Canada,N
1912,Coulson Flying Service,1I,MGB,United Kingdom,N
1913,Country Connection Airlines,1I,NSW,Australia,N
1914,Country International Airlines,1I,CIK,Kyrgyzstan,N
1915,Courier Services,1I,CSD,United States,N
1916,Court Helicopters,1I,CUT,South Africa,N
1917,Coval Air,1I,CVL,Canada,N
1918,Cowi,1I,COW,Netherlands,N
1919,Coyne Aviation,1I,COY,United Kingdom,N
1920,Cranfield University,1I,CFD,United Kingdom,N
1921,Cree Airways,1I,CRE,Canada,N
1922,Crelam,1I,ELM,Mexico,N
1923,Crest Aviation,1I,CAN,United Kingdom,Y
1924,Crimea Universal Avia,1I,KRM,Ukraine,N
1925,Croatia Airlines,OU,CTN,Croatia,Y
1926,Croatian Air Force,1I,HRZ,Croatia,N
1927,Cross Aviation,1I,CRX,United Kingdom,N
1928,Crossair Europe,QE,ECC,Switzerland,N
1929,Crow Executive Air,1I,CWX,United States,N
1930,Crown Air Systems,1I,CKR,United States,N
1931,Crown Airways,1I,CRO,United States,Y
1932,Crownair,1I,CRW,Canada,N
1933,Cruiser Linhas Aereas,1I,VCR,Brazil,N
1934,Cryderman Air Service,1I,CTY,United States,N
1935,Crystal Shamrock,1I,CYT,United States,N
1936,Cubana de Aviación,CU,CUB,Cuba,Y
1937,Cumberland Airways (Nicholson Air Service),1I,CBL,United States,N
1938,Custom Air Transport,1I,CTT,United States,N
1939,Cygnus Air,1I,RGN,Spain,N
1940,Cyprair Tours,1I,CYC,Cyprus,N
1941,Cypress Airlines,1I,CYS,Canada,N
1942,Cyprus Airways,CY,CYP,Cyprus,Y
1944,Czech Air Force,1I,CEF,Czech Republic,N
1945,Czech Air Handling,1I,AHD,Czech Republic,N
1946,Czech Airlines,OK,CSA,Czech Republic,Y
1947,Czech Government Flying Service,1I,CIE,Czech Republic,N
1948,D & D Aviation,1I,DDA,United States,N
1949,D&K Aviation,1I,DNK,United States,N
1950,DAP Helicopteros,1I,DHE,Chile,N
1951,DFS UK Limited,1I,VLF,United Kingdom,N
1952,DAS Air Cargo,WD,DSR,Uganda,N
1953,DAS Airlines,1I,RKC,Democratic Republic of the Congo,N
1954,DAT Danish Air Transport,DX,DTR,Denmark,Y
1955,DAT Enterprise Limited,1I,ENT,United Kingdom,N
1956,DERA Boscombe Down,1I,BDN,United Kingdom,N
1957,DESNA,1I,DSN,Ukraine,N
1958,DETA Air,1I,DET,Kazakhstan,N
1959,DGO Jet,1I,DGO,Mexico,N
1960,DHL Aero Expreso,1I,DAE,Panama,N
1961,DHL Air,1I,DHK,United Kingdom,N
1962,DHL Aviation,1I,DHV,South Africa,N
1963,DHL International,ES,DHX,Bahrain,N
1964,DHL de Guatemala,L3,JOS,Guatemala,N
1965,DSWA,1I,RSK,United States,N
1966,Daallo Airlines,D3,DAO,Djibouti,Y
1967,Dagestan Airlines,N2,DAG,Russia,N
1968,Dahla Airlines,1I,DHA,Democratic Republic of Congo,N
1969,Daimler Chrysler Aviation,1I,DCS,Germany,N
1970,Daimler-Chrysler,1I,DCX,United States,N
1971,Daka,1I,DKA,Kazakhstan,N
1972,Dala Air Services,1I,DLR,Nigeria,N
1973,Dalavia,H8,KHB,Russia,Y
1974,Dallas Express Airlines,1I,DXP,United States,N
1975,Damascene Airways,1I,DAS,Syrian Arab Republic,N
1976,Danbury Airways,1I,DSA,United States,N
1977,Dancopter,1I,DOP,Denmark,N
1978,Danish Air Force,1I,DAF,Denmark,N
1979,Danish Army,1I,DAR,Denmark,N
1980,Danish Navy,1I,DNY,Denmark,N
1981,Danu Oro Transportas,1I,DNU,Lithuania,N
1982,Darta,1I,DRT,France,N
1983,Darwin Airline,0D,DWT,Switzerland,Y
1984,Dasab Airlines,1I,DSQ,Uganda,N
1985,Dash Air Charter,1I,DSH,United States,N
1986,Dash Aviation,1I,GOB,United Kingdom,N
1987,Dasnair,1I,DGX,Switzerland,N
1988,Dassault Aviation,1I,DAB,France,N
1989,Dassault Falcon Jet Corporation,1I,CVF,United States,N
1990,Dassault Falcon Service,1I,DSO,France,N
1991,Data International,1I,DTN,Sudan,N
1992,Date Transformation Corp,1I,XDT,United States,N
1993,Dauair,D5,DAU,Germany,N
1994,David Crawshaw Consultants Limited,1I,DCO,United Kingdom,N
1995,Dawn Air,1I,DWN,United States,N
1996,DayJet,1I,DJS,United States,N
1997,Daya Aviation,1I,DAY,Sri Lanka,N
1998,De Havilland,1I,DHC,Canada,N
1999,Deadalos Flugtbetriebs,1I,IAY,Austria,N
2000,Decatur Aviation,1I,DAA,United States,N
2001,Deccan Aviation,1I,DKN,India,N
2002,Deccan Aviation (Lanka),1I,DLK,Sri Lanka,N
2003,Deer Jet,1I,DER,China,N
2004,Deere and Company,1I,JDC,United States,N
2005,Delaware Skyways,1I,DWR,United States,N
2006,Delta Aerotaxi,1I,DEA,Italy,Y
2007,Delta Air Charter,1I,SNO,Canada,N
2008,Delta Air Elite,1I,ELJ,United States,N
2009,Delta Air Lines,DL,DAL,United States,Y
2010,Delta Engineering Aviation,1I,KMB,United Kingdom,N
2011,Delta Express International,1I,DLI,Ukraine,N
2012,Delta State University,1I,DSU,United States,N
2013,Denim Air,1I,DNM,Netherlands,Y
2014,Denver Express,1I,FEC,United States,N
2015,Denver Jet,1I,DJT,United States,N
2016,Departmento De Agricultura De La Generalitat De Cataluna,1I,FGC,Spain,N
2017,Deraya Air Taxi,1I,DRY,Indonesia,N
2018,Des R Cargo Express,1I,DRX,Mauritania,N
2019,Desarrollo Milaz,1I,MIZ,Mexico,N
2020,Destiny Air Services,1I,DTY,Sierra Leone,N
2022,Deutsche Rettungsflugwacht,1I,AMB,Germany,N
2023,Deutsches Zentrum fur Luft-und Raumfahrt EV,1I,LFO,Germany,N
2024,Di Air,1I,DIS,Serbia,N
2025,Diamond Aviation,1I,SPK,United States,N
2026,Didier Rousset Buy,1I,DRB,Chile,N
2027,Digital Equipment Corporation,1I,DGT,United States,N
2028,Dinar,D7,RDN,Argentina,N
2029,Diplomatic Freight Services,1I,DIP,United Kingdom,N
2030,Direccion General de Aviacion Civil y Telecomunicasciones,1I,ENA,Spain,N
2031,Direct Air,1I,DIA,United States,N
2032,Direct Air trading as Midway Connection,1I,XAP,United States,N
2033,Direct Flight,1I,DCT,United Kingdom,N
2034,Sky Express,1I,SXP,Poland,N
2035,Dirgantara Air Service,AW,DIR,Indonesia,N
2036,Discover Air,1I,DCV,United States,N
2037,Discovery Airways,DH,DVA,United States,N
2038,Dispatch Services,1I,XDS,United States,N
2039,Dix Aviation,1I,DIX,Germany,N
2040,Dixie Airways,1I,DEE,United States,N
2041,Djibouti Airlines,D8,DJB,Djibouti,Y
2042,Dniproavia,1I,UDN,Ukraine,Y
2043,Flying Dolphin Airlines,1I,FDN,United Arab Emirates,N
2044,Dolphin Express Airlines,1I,IXX,United States,N
2045,Dome Petroleum,1I,DPL,Canada,N
2046,Dominguez Toledo (Grupo Mayoral),1I,MYO,Spain,N
2047,Dominicana de Aviaci,DO,DOA,Dominican Republic,Y
2048,Domodedovo Airlines,E3,DMO,Russia,Y
2049,Don Avia,1I,DVB,Kazakhstan,N
2050,Donair Flying Club,1I,DON,United Kingdom,N
2051,DonbassAero,5D,UDC,Ukraine,Y
2052,Dorado Air,1I,DAD,Dominican Republic,N
2053,Dornier,1I,DOR,Germany,N
2054,Dornier Aviation Nigeria,1I,DAV,Nigeria,N
2055,Dos Mundos,1I,DOM,Dominican Republic,N
2056,Dragonair,KA,HDA,DRAGON,Y
2057,Dreamcatcher Airways,1I,DCA,United Kingdom,N
2058,Druk Air,KB,DRK,Bhutan,Y
2059,Drummond Island Air,1I,DRE,United States,N
2060,Dubai Airwing,1I,DUB,United Arab Emirates,N
2061,Dubrovnik Air,1I,DBK,Croatia,Y
2062,Ducair,1I,DUK,Luxembourg,N
2063,Duchess of Britany (Jersey) Limited,1I,DBJ,United Kingdom,N
2064,UK Royal/HRH Duke of York,1I,LPD,United Kingdom,N
2065,Dun'Air,1I,DUN,Mauritania,N
2066,Duncan Aviation,1I,PHD,United States,N
2067,Dunyaya Bakis Hava Tasimaciligi,1I,VVF,Turkey,N
2068,Duo Airways,1I,DUO,United Kingdom,N
2069,Durango Jet,1I,DJE,Mexico,N
2070,Dutch Antilles Express,1I,DNL,Netherlands Antilles,Y
2071,Dutch Caribbean Express,1I,DCE,Netherlands Antilles,N
2072,Dutchbird,1I,DBR,Netherlands,N
2073,Dwyer Aircraft Services,1I,DFS,United States,N
2074,Dynair Services,1I,XDY,United States,N
2075,Dynamair Aviation,1I,DNR,Canada,N
2076,Dynamic Air,1I,DYE,Netherlands,N
2077,dba,DI,BAG,Germany,Y
2078,E H Darby Aviation,1I,EHD,United States,N
2081,EAA Escola De Aviacao Aerocondor,1I,EAD,Portugal,N
2082,Executive Airlines Services,1I,EXW,Nigeria,N
2083,EFAOS- Agencia De Viagens e Turismo,1I,EFS,Angola,N
2084,EFD Eisele Flugdienst,1I,EFD,Germany,N
2085,EFS-Flugservice,1I,FSD,Germany,N
2086,EIS Aircraft,1I,EIS,Germany,N
2087,EPAG Groupe Air France,1I,IAG,France,N
2088,ESI Eliservizi Italiani,1I,ESI,Italy,N
2089,EU Airways,1I,EUY,Ireland,N
2090,EUjet,VE,EUJ,Ireland,N
2091,EVA Air,BR,EVA,Taiwan,Y
2092,Eagle Aero,1I,ICR,United States,N
2093,Eagle Air,1I,EGR,Sierra Leone,N
2095,Eagle Air Company,1I,EGX,Thailand,N
2096,Eagle Air Iceland,1I,FEI,Iceland,N
2097,Eagle Aviation,1I,EGU,Uganda,N
2098,Eagle Aviation,1I,GYP,United Kingdom,N
2099,Eagle Aviation France,1I,EGN,France,N
2100,Eagle International,1I,SEG,Senegal,N
2101,Eagle Jet Charter,1I,EGJ,United States,N
2102,Eaglemed (Ballard Aviation),1I,EMD,United States,N
2103,Earth Airlines Services,1I,ERX,Nigeria,N
2104,East African,QU,UGX,Uganda,Y
2105,East African Safari Air,S9,HSA,Kenya,N
2106,East African Safari Air Express,1I,EXZ,Kenya,N
2107,East Asia Airlines,1I,EMU,Macao,N
2108,East Coast Airways,1I,ECT,South Africa,N
2109,East Coast Jets,1I,ECJ,United States,N
2110,East Hampton Aire,1I,EHA,United States,N
2111,East Kansas City Aviation,1I,EKC,United States,N
2112,East Midlands Helicopters,1I,CTK,United Kingdom,N
2113,East Star Airlines,1I,DXH,China,N
2114,East-West Airlines,1I,EWA,Australia,N
2115,Eastern Air,1I,EAZ,Zambia,N
2116,Eastern Air Executive,1I,EAX,United Kingdom,N
2117,Eastern Airways,T3,EZE,United Kingdom,Y
2118,Eastern Australia Airlines,1I,EAQ,Australia,N
2119,Eastern Carolina Aviation,1I,ECI,United States,N
2120,Eastern Executive Air Charter,1I,GNS,United Kingdom,N
2121,Eastern Express,1I,LIS,Kazakhstan,N
2122,Eastern Metro Express,1I,EME,United States,N
2123,Eastern Pacific Aviation,1I,EPB,Canada,N
2124,Eastern Sky Jets,1I,ESJ,United Arab Emirates,N
2125,Eastland Air,DK,ELA,Australia,Y
2126,Eastwind Airlines,W9,SGR,United States,N
2127,Easy Link Aviation Services,1I,FYE,Nigeria,N
2128,Eckles Aircraft,1I,CMN,United States,N
2129,Eclipse Aviation,1I,EJT,United States,N
2130,Eco Air,1I,ECQ,Nigeria,N
2131,Ecoair,1I,DEI,Algeria,N
2132,Ecomex Air Cargo,1I,ECX,Angola,N
2133,Ecotour,1I,ECD,Mexico,N
2134,Ecoturistica de Xcalak,1I,XCC,Mexico,N
2135,Ecuatoguineana De Aviacion (EGA),1I,ECV,Equatorial Guinea,N
2136,Ecuatorial Cargo,1I,EQC,Equatorial Guinea,N
2137,Ecuavia,1I,ECU,Ecuador,Y
2138,Edelweiss Air,WK,EDW,Switzerland,Y
2139,Edgartown Air,1I,SLO,United States,N
2140,Edinburgh Air Charter,1I,EDC,United Kingdom,N
2141,Edwards Jet Center of Montana,1I,EDJ,United States,N
2142,Efata Papua Airlines,1I,EIJ,Indonesia,N
2143,Egyptair,MS,MSR,Egypt,Y
2144,Egyptair Cargo,1I,MSX,Egypt,N
2145,Egyptian Air Force,1I,EGY,Egypt,N
2146,Egyptian Aviation,1I,EJX,Egypt,N
2147,Egyptian Aviation Company,1I,EMA,Egypt,N
2148,Ei Air Exports,1I,EIX,Ireland,N
2149,Eirjet,1I,EIR,Ireland,N
2150,El Al Israel Airlines,LY,ELY,Israel,Y
2151,El Caminante Taxi Aereo,1I,CMX,Mexico,N
2152,El Quilada International Aviation,1I,GLQ,Sudan,N
2153,El Sal Air,1I,ELS,El Salvador,N
2154,El Sol De America,1I,ESC,Venezuela,N
2155,El-Buraq Air Transport,UZ,BRQ,Libya,Y
2156,Elan Express,1I,ELX,United States,N
2157,Elbe Air Transport,1I,LBR,Germany,N
2158,Elbrus-Avia Air Enterprise,1I,NLK,Russia,N
2159,Eldinder Aviation,1I,DND,Sudan,N
2160,Elicar,1I,PDV,Italy,N
2161,Elidolomiti,1I,EDO,Italy,N
2162,Elieuro,1I,ELB,Italy,N
2163,Elifriulia,1I,EFG,Italy,N
2164,Elilario Italia,1I,ELH,Italy,N
2165,Elilombarda,1I,EOA,Italy,N
2166,Elimediterranea,1I,MEE,Italy,N
2167,Elios,1I,VUL,Italy,N
2168,Elipiu',1I,IEP,Italy,N
2169,Elisra Airlines,1I,RSA,Sudan,N
2170,Elite Air,1I,EAI,Togo,N
2171,Elite Jets,1I,EJD,United Arab Emirates,N
2172,Elitellina,1I,FGS,Italy,N
2173,Elliott Aviation,1I,ELT,United States,N
2174,Elmagal Aviation Services,1I,MGG,Sudan,N
2175,Elrom Aviation and Investments,1I,ELR,Israel,N
2176,Embassy Airlines,1I,EAM,Nigeria,N
2177,Embassy Freight Company,1I,EFT,United States,N
2178,Empresa Brasileira De Aeronautica,1I,EMB,Brazil,N
2179,Embry-Riddle Aeronautical University,1I,XSL,United States,N
2180,Emerald Airways,1I,JEM,United Kingdom,N
2181,Emery Worldwide Airlines,1I,EWW,United States,N
2182,Emetebe,1I,EMT,Ecuador,N
